Provincia,Municipios,Resultado Izquierda,Resultado Derecha,Diferencia,Fecha,Mes,Año
Sevilla,San Nicolás del Puerto,74.45,25.35,49.1,198606,06,1986
Sevilla,Santiponce,87.49,12.27,75.22,198606,06,1986
Sevilla,El Saucejo,69.11,30.39,38.72,198606,06,1986
Sevilla,Sevilla,65.55,33.93,31.62,198606,06,1986
Sevilla,Tocina,83.92,15.9,68.02,198606,06,1986
Sevilla,Tomares,66.3,33.41,32.89,198606,06,1986
Sevilla,Umbrete,69.75,30.25,39.5,198606,06,1986
Sevilla,Utrera,82.31,17.32,64.99,198606,06,1986
Sevilla,Valencina de la Concepción,65.63,33.82,31.81,198606,06,1986
Sevilla,Villamanrique de la Condesa,83.15,16.59,66.56,198606,06,1986
Sevilla,Villanueva del Ariscal,57.75,42.2,15.55,198606,06,1986
Sevilla,Villanueva del Río y Minas,89.59,10.3,79.29,198606,06,1986
Sevilla,Villanueva de San Juan,63.17,36.5,26.67,198606,06,1986
Sevilla,Villaverde del Río,67.53,32.38,35.15,198606,06,1986
Sevilla,El Viso del Alcor,86.65,13.09,73.56,198606,06,1986
Almería,Abla,62.51,37.28,25.23,198910,10,1989
Almería,Abrucena,80.24,19.65,60.59,198910,10,1989
Almería,Adra,61.13,38.69,22.44,198910,10,1989
Almería,Albánchez,66.2,33.8,32.4,198910,10,1989
Almería,Alboloduy,63.22,36.15,27.07,198910,10,1989
Almería,Albox,68.46,31.18,37.28,198910,10,1989
Almería,Alcolea,80.87,19.13,61.74,198910,10,1989
Almería,Alcóntar,53.86,46.14,7.72,198910,10,1989
Almería,Alcudia de Monteagud,49.62,50.38,-0.76,198910,10,1989
Almería,Alhabia,72.3,27.7,44.6,198910,10,1989
Almería,Alhama de Almería,79.69,20.25,59.44,198910,10,1989
Almería,Alicún,64.16,35.84,28.32,198910,10,1989
Almería,Almería,59.86,39.6,20.26,198910,10,1989
Almería,Almócita,63.71,36.29,27.42,198910,10,1989
Almería,Alsodux,57.61,42.39,15.22,198910,10,1989
Almería,Antas,75.66,23.96,51.7,198910,10,1989
Almería,Arboleas,71.02,28.5,42.52,198910,10,1989
Almería,Armuña de Almanzora,74.89,24.68,50.21,198910,10,1989
Almería,Bacares,76.04,23.5,52.54,198910,10,1989
Almería,Bayárcal,50.22,49.78,0.44,198910,10,1989
Almería,Bayarque,74.85,25.15,49.7,198910,10,1989
Almería,Bédar,81.32,18.68,62.64,198910,10,1989
Almería,Beires,49.52,50.48,-0.96,198910,10,1989
Almería,Benahadux,78.16,21.58,56.58,198910,10,1989
Almería,Benitagla,11.67,88.33,-76.66,198910,10,1989
Almería,Benizalón,52.82,47.18,5.64,198910,10,1989
Almería,Bentarique,77.68,22.32,55.36,198910,10,1989
Almería,Berja,68.62,31.2,37.42,198910,10,1989
Almería,Canjáyar,70.73,28.75,41.98,198910,10,1989
Almería,Cantoria,73.87,26.08,47.79,198910,10,1989
Almería,Carboneras,82.03,17.71,64.32,198910,10,1989
Almería,Castro de Filabres,75.58,24.42,51.16,198910,10,1989
Almería,Cóbdar,52.74,47.26,5.48,198910,10,1989
Almería,Cuevas del Almanzora,74.54,25.1,49.44,198910,10,1989
Almería,Chercos,64.39,35.12,29.27,198910,10,1989
Almería,Chirivel,79.07,20.49,58.58,198910,10,1989
Almería,Dalías,63.81,35.75,28.06,198910,10,1989
Almería,Enix,59.86,40.14,19.72,198910,10,1989
Almería,Felix,69.3,29.02,40.28,198910,10,1989
Almería,Fines,81.07,18.93,62.14,198910,10,1989
Almería,Fiñana,79.15,20.66,58.49,198910,10,1989
Almería,Fondón,66.13,33.33,32.8,198910,10,1989
Almería,Gádor,59.45,40.17,19.28,198910,10,1989
Almería,Los Gallardos,79.26,20.43,58.83,198910,10,1989
Almería,Garrucha,64.1,35.5,28.6,198910,10,1989
Almería,Gérgal,69.91,29.94,39.97,198910,10,1989
Almería,Huécija,54.5,43.96,10.54,198910,10,1989
Almería,Huércal de Almería,80.93,18.85,62.08,198910,10,1989
Almería,Huércal-Overa,66.7,32.96,33.74,198910,10,1989
Almería,Illar,61.95,37.79,24.16,198910,10,1989
Almería,Instinción,67.98,32.02,35.96,198910,10,1989
Almería,Laroya,67.05,32.95,34.1,198910,10,1989
Almería,Láujar de Andarax,74.86,24.95,49.91,198910,10,1989
Almería,Líjar,71.6,28.4,43.2,198910,10,1989
Almería,Lubrín,82.68,17.23,65.45,198910,10,1989
Almería,Lucainena de las Torres,58.42,41.3,17.12,198910,10,1989
Almería,Lúcar,77.32,22.68,54.64,198910,10,1989
Almería,Macael,73.35,26.51,46.84,198910,10,1989
Almería,María,83.03,16.79,66.24,198910,10,1989
Almería,Mojácar,55.45,44.23,11.22,198910,10,1989
Almería,Nacimiento,53.91,46.09,7.82,198910,10,1989
Almería,Níjar,73.99,25.75,48.24,198910,10,1989
Almería,Ohanes,69.91,29.91,40.0,198910,10,1989
Almería,Olula de Castro,67.12,32.88,34.24,198910,10,1989
Almería,Olula del Río,66.7,32.8,33.9,198910,10,1989
Almería,Oria,71.64,28.29,43.35,198910,10,1989
Almería,Padules,67.03,32.97,34.06,198910,10,1989
Almería,Partaloa,42.15,57.85,-15.7,198910,10,1989
Almería,Paterna del Río,40.5,59.5,-19.0,198910,10,1989
Almería,Pechina,71.19,28.37,42.82,198910,10,1989
Almería,Pulpí,78.03,21.67,56.36,198910,10,1989
Almería,Purchena,71.53,28.47,43.06,198910,10,1989
Almería,Rágol,60.88,39.12,21.76,198910,10,1989
Almería,Rioja,85.28,14.72,70.56,198910,10,1989
Almería,Roquetas de Mar,60.93,38.81,22.12,198910,10,1989
Almería,Santa Cruz de Marchena,52.82,47.18,5.64,198910,10,1989
Almería,Santa Fe de Mondújar,76.13,23.87,52.26,198910,10,1989
Almería,Senés,65.05,34.47,30.58,198910,10,1989
Almería,Serón,69.02,30.92,38.1,198910,10,1989
Almería,Sierro,75.9,24.1,51.8,198910,10,1989
Almería,Somontín,62.76,37.24,25.52,198910,10,1989
Almería,Sorbas,67.01,32.93,34.08,198910,10,1989
Almería,Suflí,60.51,39.49,21.02,198910,10,1989
Almería,Tabernas,71.53,28.35,43.18,198910,10,1989
Almería,Taberno,75.98,23.26,52.72,198910,10,1989
Almería,Tahal,72.12,27.88,44.24,198910,10,1989
Almería,Terque,75.59,24.12,51.47,198910,10,1989
Almería,Tíjola,65.37,34.42,30.95,198910,10,1989
Almería,Turre,80.32,19.5,60.82,198910,10,1989
Almería,Turrillas,21.12,78.26,-57.14,198910,10,1989
Almería,Uleila del Campo,73.62,25.62,48.0,198910,10,1989
Almería,Urrácal,57.71,42.29,15.42,198910,10,1989
Almería,Velefique,67.84,32.16,35.68,198910,10,1989
Almería,Vélez-Blanco,73.8,25.94,47.86,198910,10,1989
Almería,Vélez-Rubio,71.92,27.66,44.26,198910,10,1989
Almería,Vera,72.62,27.1,45.52,198910,10,1989
Almería,Viator,68.11,31.75,36.36,198910,10,1989
Almería,Vícar,61.73,38.13,23.6,198910,10,1989
Almería,Zurgena,67.08,32.68,34.4,198910,10,1989
Almería,Las Tres Villas,65.25,34.75,30.5,198910,10,1989
Almería,El Ejido,59.16,40.39,18.77,198910,10,1989
Almería,La Mojonera,64.5,35.36,29.14,198910,10,1989
Cádiz,Alcalá de los Gazules,82.86,16.7,66.16,198910,10,1989
Cádiz,Alcalá del Valle,90.81,9.08,81.73,198910,10,1989
Cádiz,Algar,83.95,15.63,68.32,198910,10,1989
Cádiz,Algeciras,73.92,25.55,48.37,198910,10,1989
Cádiz,Algodonales,83.32,16.52,66.8,198910,10,1989
Cádiz,Arcos de la Frontera,86.04,13.71,72.33,198910,10,1989
Cádiz,Barbate,82.27,17.19,65.08,198910,10,1989
Cádiz,Los Barrios,84.96,14.6,70.36,198910,10,1989
Cádiz,Benaocaz,56.57,43.07,13.5,198910,10,1989
Cádiz,Bornos,84.01,15.69,68.32,198910,10,1989
Cádiz,El Bosque,87.31,12.47,74.84,198910,10,1989
Cádiz,Cádiz,61.79,37.5,24.29,198910,10,1989
Cádiz,Castellar de la Frontera,91.62,7.81,83.81,198910,10,1989
Cádiz,Conil de la Frontera,84.89,14.69,70.2,198910,10,1989
Cádiz,Chiclana de la Frontera,81.75,17.82,63.93,198910,10,1989
Cádiz,Chipiona,75.46,24.26,51.2,198910,10,1989
Cádiz,Espera,82.99,16.8,66.19,198910,10,1989
Cádiz,El Gastor,77.02,22.72,54.3,198910,10,1989
Cádiz,Grazalema,82.41,17.26,65.15,198910,10,1989
Cádiz,Jerez de la Frontera,76.02,23.47,52.55,198910,10,1989
Cádiz,Jimena de la Frontera,88.54,11.04,77.5,198910,10,1989
Cádiz,La Línea de la Concepción,77.54,21.92,55.62,198910,10,1989
Cádiz,Medina-Sidonia,90.15,9.62,80.53,198910,10,1989
Cádiz,Olvera,75.72,23.89,51.83,198910,10,1989
Cádiz,Paterna de Rivera,92.14,7.53,84.61,198910,10,1989
Cádiz,Prado del Rey,75.99,23.85,52.14,198910,10,1989
Cádiz,El Puerto de Santa María,64.53,34.73,29.8,198910,10,1989
Cádiz,Puerto Real,81.8,17.57,64.23,198910,10,1989
Cádiz,Puerto Serrano,90.54,9.14,81.4,198910,10,1989
Cádiz,Rota,63.8,35.92,27.88,198910,10,1989
Cádiz,San Fernando,73.92,25.51,48.41,198910,10,1989
Cádiz,Sanlúcar de Barrameda,81.27,18.3,62.97,198910,10,1989
Cádiz,San Roque,81.75,17.95,63.8,198910,10,1989
Cádiz,Setenil de las Bodegas,82.63,17.18,65.45,198910,10,1989
Cádiz,Tarifa,78.14,21.42,56.72,198910,10,1989
Cádiz,Torre Alháquime,69.9,29.9,40.0,198910,10,1989
Cádiz,Trebujena,90.68,9.03,81.65,198910,10,1989
Cádiz,Ubrique,80.83,18.81,62.02,198910,10,1989
Cádiz,Vejer de la Frontera,70.19,29.51,40.68,198910,10,1989
Cádiz,Villaluenga del Rosario,71.79,27.69,44.1,198910,10,1989
Cádiz,Villamartín,81.61,17.89,63.72,198910,10,1989
Cádiz,Zahara,75.21,24.56,50.65,198910,10,1989
Córdoba,Adamuz,82.05,17.8,64.25,198910,10,1989
Córdoba,Aguilar de la Frontera,85.24,14.67,70.57,198910,10,1989
Córdoba,Alcaracejos,69.22,30.47,38.75,198910,10,1989
Córdoba,Almedinilla,65.28,34.54,30.74,198910,10,1989
Córdoba,Almodóvar del Río,86.28,13.59,72.69,198910,10,1989
Córdoba,Añora,53.98,45.93,8.05,198910,10,1989
Córdoba,Baena,80.44,19.28,61.16,198910,10,1989
Córdoba,Belalcázar,75.59,24.07,51.52,198910,10,1989
Córdoba,Belmez,79.17,20.45,58.72,198910,10,1989
Córdoba,Benamejí,77.76,22.13,55.63,198910,10,1989
Córdoba,Los Blázquez,59.92,40.08,19.84,198910,10,1989
Córdoba,Bujalance,81.98,17.83,64.15,198910,10,1989
Córdoba,Cabra,76.53,23.08,53.45,198910,10,1989
Córdoba,Cañete de las Torres,80.89,18.89,62.0,198910,10,1989
Córdoba,Carcabuey,85.0,14.74,70.26,198910,10,1989
Córdoba,Cardeña,75.24,24.46,50.78,198910,10,1989
Córdoba,La Carlota,82.35,17.28,65.07,198910,10,1989
Córdoba,El Carpio,80.0,19.86,60.14,198910,10,1989
Córdoba,Castro del Río,78.35,21.24,57.11,198910,10,1989
Córdoba,Conquista,76.05,23.65,52.4,198910,10,1989
Córdoba,Córdoba,68.82,30.62,38.2,198910,10,1989
Córdoba,Doña Mencía,80.11,19.72,60.39,198910,10,1989
Córdoba,Dos Torres,57.6,42.09,15.51,198910,10,1989
Córdoba,Encinas Reales,86.36,13.51,72.85,198910,10,1989
Córdoba,Espejo,83.61,16.17,67.44,198910,10,1989
Córdoba,Espiel,79.67,20.08,59.59,198910,10,1989
Córdoba,Fernán-Núñez,81.8,17.94,63.86,198910,10,1989
Córdoba,Fuente la Lancha,69.68,30.32,39.36,198910,10,1989
Córdoba,Fuente Obejuna,78.36,21.44,56.92,198910,10,1989
Córdoba,Fuente Palmera,84.16,15.69,68.47,198910,10,1989
Córdoba,Fuente-Tójar,78.88,20.96,57.92,198910,10,1989
Córdoba,La Granjuela,66.46,33.54,32.92,198910,10,1989
Córdoba,Guadalcázar,77.79,21.94,55.85,198910,10,1989
Córdoba,El Guijo,63.5,36.5,27.0,198910,10,1989
Córdoba,Hinojosa del Duque,65.31,34.37,30.94,198910,10,1989
Córdoba,Hornachuelos,83.0,16.79,66.21,198910,10,1989
Córdoba,Iznájar,79.28,20.51,58.77,198910,10,1989
Córdoba,Lucena,79.75,19.87,59.88,198910,10,1989
Córdoba,Luque,75.1,24.52,50.58,198910,10,1989
Córdoba,Montalbán de Córdoba,82.65,16.88,65.77,198910,10,1989
Córdoba,Montemayor,90.08,9.7,80.38,198910,10,1989
Córdoba,Montilla,82.39,17.32,65.07,198910,10,1989
Córdoba,Montoro,84.86,15.07,69.79,198910,10,1989
Córdoba,Monturque,87.16,12.67,74.49,198910,10,1989
Córdoba,Moriles,89.42,10.44,78.98,198910,10,1989
Córdoba,Nueva Carteya,83.91,15.83,68.08,198910,10,1989
Córdoba,Obejo,76.97,22.91,54.06,198910,10,1989
Córdoba,Palenciana,83.65,16.14,67.51,198910,10,1989
Córdoba,Palma del Río,74.22,25.45,48.77,198910,10,1989
Córdoba,Pedro Abad,74.46,25.34,49.12,198910,10,1989
Córdoba,Pedroche,56.71,42.45,14.26,198910,10,1989
Córdoba,Peñarroya-Pueblonuevo,77.07,22.62,54.45,198910,10,1989
Córdoba,Posadas,78.59,20.94,57.65,198910,10,1989
Córdoba,Pozoblanco,67.49,31.85,35.64,198910,10,1989
Córdoba,Priego de Córdoba,79.42,20.18,59.24,198910,10,1989
Córdoba,Puente Genil,80.35,19.53,60.82,198910,10,1989
Córdoba,La Rambla,82.17,17.49,64.68,198910,10,1989
Córdoba,Rute,81.95,17.86,64.09,198910,10,1989
Córdoba,San Sebastián de los Ballesteros,67.52,32.08,35.44,198910,10,1989
Córdoba,Santaella,83.69,16.25,67.44,198910,10,1989
Córdoba,Santa Eufemia,65.23,34.77,30.46,198910,10,1989
Córdoba,Torrecampo,56.47,42.43,14.04,198910,10,1989
Córdoba,Valenzuela,69.16,30.84,38.32,198910,10,1989
Córdoba,Valsequillo,70.33,28.57,41.76,198910,10,1989
Córdoba,La Victoria,74.87,24.96,49.91,198910,10,1989
Córdoba,Villa del Río,82.85,17.03,65.82,198910,10,1989
Córdoba,Villafranca de Córdoba,79.99,19.92,60.07,198910,10,1989
Córdoba,Villaharta,76.3,23.7,52.6,198910,10,1989
Córdoba,Villanueva de Córdoba,70.39,29.43,40.96,198910,10,1989
Córdoba,Villanueva del Duque,59.82,40.1,19.72,198910,10,1989
Córdoba,Villanueva del Rey,80.38,19.26,61.12,198910,10,1989
Córdoba,Villaralto,87.49,12.43,75.06,198910,10,1989
Córdoba,Villaviciosa de Córdoba,78.12,21.69,56.43,198910,10,1989
Córdoba,El Viso,72.51,27.35,45.16,198910,10,1989
Córdoba,Zuheros,79.91,19.78,60.13,198910,10,1989
Granada,Agrón,78.99,21.01,57.98,198910,10,1989
Granada,Alamedilla,69.01,30.65,38.36,198910,10,1989
Granada,Albolote,80.84,18.84,62.0,198910,10,1989
Granada,Albondón,45.27,54.46,-9.19,198910,10,1989
Granada,Albuñán,90.59,9.41,81.18,198910,10,1989
Granada,Albuñol,63.94,35.99,27.95,198910,10,1989
Granada,Albuñuelas,77.56,22.32,55.24,198910,10,1989
Granada,Aldeire,88.52,11.48,77.04,198910,10,1989
Granada,Alfacar,68.46,31.1,37.36,198910,10,1989
Granada,Algarinejo,72.41,27.28,45.13,198910,10,1989
Granada,Alhama de Granada,73.81,25.96,47.85,198910,10,1989
Granada,Alhendín,67.08,32.48,34.6,198910,10,1989
Granada,Alicún de Ortega,70.13,29.87,40.26,198910,10,1989
Granada,Almegíjar,59.49,39.55,19.94,198910,10,1989
Granada,Almuñécar,70.72,29.08,41.64,198910,10,1989
Granada,Alquife,80.48,19.25,61.23,198910,10,1989
Granada,Arenas del Rey,75.37,24.63,50.74,198910,10,1989
Granada,Armilla,71.4,28.28,43.12,198910,10,1989
Granada,Atarfe,81.67,17.95,63.72,198910,10,1989
Granada,Baza,68.37,31.24,37.13,198910,10,1989
Granada,Beas de Granada,75.75,22.86,52.89,198910,10,1989
Granada,Beas de Guadix,75.23,24.77,50.46,198910,10,1989
Granada,Benalúa,85.15,14.68,70.47,198910,10,1989
Granada,Benalúa de las Villas,59.02,40.75,18.27,198910,10,1989
Granada,Benamaurel,76.21,23.5,52.71,198910,10,1989
Granada,Bérchules,73.52,26.48,47.04,198910,10,1989
Granada,Bubión,44.3,55.7,-11.4,198910,10,1989
Granada,Busquístar,81.68,18.32,63.36,198910,10,1989
Granada,Cacín,76.51,22.78,53.73,198910,10,1989
Granada,Cádiar,59.15,40.85,18.3,198910,10,1989
Granada,Cájar,59.34,40.46,18.88,198910,10,1989
Granada,Calicasas,52.65,47.35,5.3,198910,10,1989
Granada,Campotéjar,74.92,24.97,49.95,198910,10,1989
Granada,Caniles,77.86,21.82,56.04,198910,10,1989
Granada,Cáñar,64.12,35.88,28.24,198910,10,1989
Granada,Capileira,62.38,37.3,25.08,198910,10,1989
Granada,Carataunas,69.39,30.61,38.78,198910,10,1989
Granada,Cástaras,75.18,24.82,50.36,198910,10,1989
Granada,Castilléjar,73.41,26.43,46.98,198910,10,1989
Granada,Castril,81.71,18.08,63.63,198910,10,1989
Granada,Cenes de la Vega,78.77,20.68,58.09,198910,10,1989
Granada,Cijuela,76.32,23.55,52.77,198910,10,1989
Granada,Cogollos de Guadix,80.0,19.78,60.22,198910,10,1989
Granada,Cogollos de la Vega,70.59,29.23,41.36,198910,10,1989
Granada,Colomera,69.87,29.87,40.0,198910,10,1989
Granada,Cortes de Baza,80.33,19.61,60.72,198910,10,1989
Granada,Cortes y Graena,56.44,43.4,13.04,198910,10,1989
Granada,Cúllar,69.13,30.72,38.41,198910,10,1989
Granada,Cúllar Vega,67.25,32.53,34.72,198910,10,1989
Granada,Chauchina,77.8,22.02,55.78,198910,10,1989
Granada,Chimeneas,66.7,32.79,33.91,198910,10,1989
Granada,Churriana de la Vega,62.39,37.26,25.13,198910,10,1989
Granada,Darro,70.31,29.43,40.88,198910,10,1989
Granada,Dehesas de Guadix,67.01,31.94,35.07,198910,10,1989
Granada,Deifontes,80.59,19.41,61.18,198910,10,1989
Granada,Diezma,58.01,41.84,16.17,198910,10,1989
Granada,Dílar,76.82,22.56,54.26,198910,10,1989
Granada,Dólar,78.47,21.53,56.94,198910,10,1989
Granada,Dúdar,79.58,20.42,59.16,198910,10,1989
Granada,Dúrcal,78.7,20.58,58.12,198910,10,1989
Granada,Escúzar,72.29,27.18,45.11,198910,10,1989
Granada,Ferreira,67.39,32.25,35.14,198910,10,1989
Granada,Fonelas,79.81,20.19,59.62,198910,10,1989
Granada,Freila,73.03,26.97,46.06,198910,10,1989
Granada,Fuente Vaqueros,82.76,16.94,65.82,198910,10,1989
Granada,Galera,69.31,30.58,38.73,198910,10,1989
Granada,Gobernador,54.86,45.14,9.72,198910,10,1989
Granada,Gójar,68.0,31.65,36.35,198910,10,1989
Granada,Gor,70.51,29.34,41.17,198910,10,1989
Granada,Gorafe,74.48,24.74,49.74,198910,10,1989
Granada,Granada,55.4,43.97,11.43,198910,10,1989
Granada,Guadahortuna,74.19,25.74,48.45,198910,10,1989
Granada,Guadix,68.33,31.33,37.0,198910,10,1989
Granada,Gualchos,58.77,41.11,17.66,198910,10,1989
Granada,Güejar Sierra,58.87,41.13,17.74,198910,10,1989
Granada,Güevéjar,70.96,28.9,42.06,198910,10,1989
Granada,Huélago,63.47,36.53,26.94,198910,10,1989
Granada,Huéneja,68.05,31.43,36.62,198910,10,1989
Granada,Huéscar,70.42,29.16,41.26,198910,10,1989
Granada,Huétor de Santillán,72.06,27.59,44.47,198910,10,1989
Granada,Huétor Tájar,71.1,28.46,42.64,198910,10,1989
Granada,Huétor Vega,74.19,25.01,49.18,198910,10,1989
Granada,Illora,75.88,23.92,51.96,198910,10,1989
Granada,Itrabo,57.12,42.88,14.24,198910,10,1989
Granada,Iznalloz,80.91,18.95,61.96,198910,10,1989
Granada,Jayena,69.7,30.3,39.4,198910,10,1989
Granada,Jerez del Marquesado,67.11,32.5,34.61,198910,10,1989
Granada,Jete,53.66,46.34,7.32,198910,10,1989
Granada,Jun,74.09,25.3,48.79,198910,10,1989
Granada,Juviles,45.88,54.12,-8.24,198910,10,1989
Granada,La Calahorra,83.94,15.88,68.06,198910,10,1989
Granada,Láchar,81.92,17.59,64.33,198910,10,1989
Granada,Lanjarón,67.2,32.67,34.53,198910,10,1989
Granada,Lanteira,60.38,39.2,21.18,198910,10,1989
Granada,Lecrín,70.1,29.9,40.2,198910,10,1989
Granada,Lentegí,85.06,14.94,70.12,198910,10,1989
Granada,Lobras,47.06,52.94,-5.88,198910,10,1989
Granada,Loja,73.45,26.16,47.29,198910,10,1989
Granada,Lugros,75.85,24.15,51.7,198910,10,1989
Granada,Lújar,51.5,48.5,3.0,198910,10,1989
Granada,La Malahá,89.21,10.79,78.42,198910,10,1989
Granada,Maracena,81.2,18.41,62.79,198910,10,1989
Granada,Marchal,52.38,47.62,4.76,198910,10,1989
Granada,Moclín,87.43,12.5,74.93,198910,10,1989
Granada,Molvízar,53.35,46.59,6.76,198910,10,1989
Granada,Monachil,72.88,26.96,45.92,198910,10,1989
Granada,Montefrío,77.32,22.16,55.16,198910,10,1989
Granada,Montejícar,72.69,27.2,45.49,198910,10,1989
Granada,Montillana,64.05,35.59,28.46,198910,10,1989
Granada,Moraleda de Zafayona,84.62,15.38,69.24,198910,10,1989
Granada,Motril,72.1,27.54,44.56,198910,10,1989
Granada,Murtas,47.17,52.63,-5.46,198910,10,1989
Granada,Nigüelas,80.93,18.94,61.99,198910,10,1989
Granada,Nívar,52.9,47.1,5.8,198910,10,1989
Granada,Ogíjares,67.87,31.77,36.1,198910,10,1989
Granada,Orce,77.24,22.65,54.59,198910,10,1989
Granada,Órgiva,72.56,27.32,45.24,198910,10,1989
Granada,Otívar,63.12,36.88,26.24,198910,10,1989
Granada,Villa de Otura,69.77,29.69,40.08,198910,10,1989
Granada,Padul,69.58,30.16,39.42,198910,10,1989
Granada,Pampaneira,66.32,32.64,33.68,198910,10,1989
Granada,Pedro Martínez,81.94,17.77,64.17,198910,10,1989
Granada,Peligros,76.31,23.55,52.76,198910,10,1989
Granada,La Peza,59.53,40.21,19.32,198910,10,1989
Granada,Pinos Genil,69.78,29.68,40.1,198910,10,1989
Granada,Pinos Puente,82.2,17.65,64.55,198910,10,1989
Granada,Píñar,81.41,18.37,63.04,198910,10,1989
Granada,Polícar,64.33,35.09,29.24,198910,10,1989
Granada,Polopos,70.34,29.66,40.68,198910,10,1989
Granada,Pórtugos,63.57,35.74,27.83,198910,10,1989
Granada,Puebla de Don Fadrique,64.59,35.35,29.24,198910,10,1989
Granada,Pulianas,76.79,23.05,53.74,198910,10,1989
Granada,Purullena,70.39,29.61,40.78,198910,10,1989
Granada,Quéntar,66.46,33.54,32.92,198910,10,1989
Granada,Rubite,64.11,35.48,28.63,198910,10,1989
Granada,Salar,81.38,18.39,62.99,198910,10,1989
Granada,Salobreña,78.26,21.58,56.68,198910,10,1989
Granada,Santa Cruz de Marchena,66.39,33.06,33.33,198910,10,1989
Granada,Santa Fe,74.5,25.11,49.39,198910,10,1989
Granada,Soportújar,75.82,23.53,52.29,198910,10,1989
Granada,Sorvilán,58.19,41.37,16.82,198910,10,1989
Granada,Torre-Cardela,60.95,39.05,21.9,198910,10,1989
Granada,Torvizcón,66.02,33.82,32.2,198910,10,1989
Granada,Trevélez,84.75,15.25,69.5,198910,10,1989
Granada,Turón,29.53,70.47,-40.94,198910,10,1989
Granada,Ugíjar,70.73,29.27,41.46,198910,10,1989
Granada,Válor,72.42,26.97,45.45,198910,10,1989
Granada,Vélez de Benaudalla,67.75,32.12,35.63,198910,10,1989
Granada,Ventas de Huelma,59.68,40.09,19.59,198910,10,1989
Granada,Villanueva de las Torres,82.03,17.42,64.61,198910,10,1989
Granada,Villanueva Mesía,71.73,27.6,44.13,198910,10,1989
Granada,Víznar,71.18,28.82,42.36,198910,10,1989
Granada,Zafarraya,86.83,13.1,73.73,198910,10,1989
Granada,La Zubia,75.8,23.61,52.19,198910,10,1989
Granada,Zújar,82.18,17.82,64.36,198910,10,1989
Granada,La Taha,52.3,47.47,4.83,198910,10,1989
Granada,El Valle,76.38,23.51,52.87,198910,10,1989
Granada,Nevada,82.0,17.77,64.23,198910,10,1989
Granada,Alpujarra de la Sierra,83.47,16.27,67.2,198910,10,1989
Granada,Las Gabias,77.85,21.44,56.41,198910,10,1989
Granada,Los Guajares,62.13,37.87,24.26,198910,10,1989
Granada,Valle del Zalabí,58.96,40.84,18.12,198910,10,1989
Granada,Villamena,84.02,15.83,68.19,198910,10,1989
Granada,Morelábor,57.26,42.17,15.09,198910,10,1989
Granada,El Pinar,67.68,32.06,35.62,198910,10,1989
Granada,Vegas del Genil,69.73,29.86,39.87,198910,10,1989
Granada,Cuevas del Campo,83.58,16.26,67.32,198910,10,1989
Granada,Zagra,55.3,44.57,10.73,198910,10,1989
Huelva,Alájar,83.87,15.91,67.96,198910,10,1989
Huelva,Aljaraque,71.34,28.23,43.11,198910,10,1989
Huelva,El Almendro,89.52,10.48,79.04,198910,10,1989
Huelva,Almonaster la Real,83.11,16.73,66.38,198910,10,1989
Huelva,Almonte,81.33,18.38,62.95,198910,10,1989
Huelva,Alosno,87.82,11.64,76.18,198910,10,1989
Huelva,Aracena,77.13,22.48,54.65,198910,10,1989
Huelva,Aroche,79.45,20.17,59.28,198910,10,1989
Huelva,Arroyomolinos de León,75.24,23.96,51.28,198910,10,1989
Huelva,Ayamonte,75.43,24.17,51.26,198910,10,1989
Huelva,Beas,80.68,18.93,61.75,198910,10,1989
Huelva,Berrocal,50.98,48.69,2.29,198910,10,1989
Huelva,Bollullos Par del Condado,76.87,22.93,53.94,198910,10,1989
Huelva,Bonares,76.51,23.25,53.26,198910,10,1989
Huelva,Cabezas Rubias,88.98,11.02,77.96,198910,10,1989
Huelva,Cala,78.39,20.96,57.43,198910,10,1989
Huelva,Calañas,88.84,10.83,78.01,198910,10,1989
Huelva,El Campillo,91.86,7.74,84.12,198910,10,1989
Huelva,Campofrío,89.1,10.53,78.57,198910,10,1989
Huelva,Cañaveral de León,74.67,25.0,49.67,198910,10,1989
Huelva,Cartaya,80.67,18.68,61.99,198910,10,1989
Huelva,Castaño del Robledo,80.58,18.71,61.87,198910,10,1989
Huelva,El Cerro de Andévalo,75.51,24.02,51.49,198910,10,1989
Huelva,Corteconcepción,81.59,17.41,64.18,198910,10,1989
